Timestamp,Gateway,Topic,Traffic,Message,Decoded-Payload
10:28:02.857097625,0001000000000001,PUSH_DATA,up,"{'phyPayload': 'QDgBAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAABA3Kbt', 'ulID': '0b80', 'tmst': 352374872, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 8, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000001', 'uplinkId': '0b80', 'time': '10:28:02.857097625', 'rssi': -118, 'snr': -0.6, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '38010002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '4948686d204ab0ea2fe5e0c2b0979545112b9ec6d25578b3'}"
10:28:02.862248182,0001000000000002,PUSH_DATA,up,"{'phyPayload': 'QDgBAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAABA3Kbt', 'ulID': 'd49a', 'tmst': 352374671, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 8, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000002', 'uplinkId': 'd49a', 'time': '10:28:02.862248182', 'rssi': -121, 'snr': -3.7, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '38010002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '4948686d204ab0ea2fe5e0c2b0979545112b9ec6d25578b3'}"
10:28:10.247110605,0001000000000002,PUSH_DATA,up,"{'phyPayload': 'QDIBAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAABOboAY', 'ulID': '0246', 'tmst': 359765094, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 12, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000002', 'uplinkId': '0246', 'time': '10:28:10.247110605', 'rssi': -132, 'snr': -15.1, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '32010002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '1b0ab032e2e37f95081ee9f011b4659753883254b53170f3'}"
10:28:10.252047777,0001000000000001,PUSH_DATA,up,"{'phyPayload': 'QDIBAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAABOboAY', 'ulID': '1ea3', 'tmst': 359765171, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 12, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000001', 'uplinkId': '1ea3', 'time': '10:28:10.252047777', 'rssi': -135, 'snr': -18.5, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '32010002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '1b0ab032e2e37f95081ee9f011b4659753883254b53170f3'}"
10:28:11.391941308,0001000000000002,PUSH_DATA,up,"{'phyPayload': 'QA4BAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAApaPc/', 'ulID': 'd152', 'tmst': 360908441, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 8, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000002', 'uplinkId': 'd152', 'time': '10:28:11.391941308', 'rssi': -121, 'snr': -4.3, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '0e010002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '2e316fee9cef652d4e592f57b155dc520eedebcc75f5f5c4'}"
10:28:15.216957092,0001000000000001,PUSH_DATA,up,"{'phyPayload': 'QO8AAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAADzST8m', 'ulID': 'c6c7', 'tmst': 364730156, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 7, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000001', 'uplinkId': 'c6c7', 'time': '10:28:15.216957092', 'rssi': -120, 'snr': -2.5, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': 'ef000002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '403f55a866e729430883e709041c54c33ee862828bd33e0c'}"
10:28:16.011992931,0001000000000001,PUSH_DATA,up,"{'phyPayload': 'QIgBAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAABUlSkA', 'ulID': '8a85', 'tmst': 365522004, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 7, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000001', 'uplinkId': '8a85', 'time': '10:28:16.011992931', 'rssi': -126, 'snr': -9.1, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '88010002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '26359c7c786a85412f835fe90a2bc8b39b1f815b5005d5b4'}"
10:28:16.946969747,0001000000000001,PUSH_DATA,up,"{'phyPayload': 'QMMAAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAA09CBM', 'ulID': '7211', 'tmst': 366456443, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 7, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000001', 'uplinkId': '7211', 'time': '10:28:16.946969747', 'rssi': -112, 'snr': 5.5, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': 'c3000002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '77cbc291fb89027cd367fe520cdb3a05795fb3139c32c6bf'}"
10:28:21.296981573,0001000000000002,PUSH_DATA,up,"{'phyPayload': 'QIYAAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAADAQHPV', 'ulID': '1f36', 'tmst': 370808018, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 11, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000002', 'uplinkId': '1f36', 'time': '10:28:21.296981573', 'rssi': -132, 'snr': -15.1, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '86000002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '07d5ea475e02587a73e1a7e6dd04e82ccb186da2b7b3421e'}"
10:28:21.731909751,0001000000000002,PUSH_DATA,up,"{'phyPayload': 'QJ8AAAIAAAABAAAAAAAAAAAAAAAAAAAAAAAAAADF1Bq4', 'ulID': 'd0bd', 'tmst': 371250420, 'txInfo': {'frequency': 868.5, 'modulation': {'lora': {'bandwidth': 125000, 'spreadingFactor': 12, 'codeRate': '4/5'}}}, 'rxInfo': {'gatewayId': '0001000000000002', 'uplinkId': 'd0bd', 'time': '10:28:21.731909751', 'rssi': -136, 'snr': -19.2, 'context': 'unknown', 'crcStatus': 'unknown'}}","{'MHDR': {'MType': 2}, 'DevAddr': '9f000002', 'FCtrl': 0, 'Fcnt': 0, 'FPort': 1, 'FRMPayload': '55b49b9316f9d8f98ce8efa93cf42d0ef37be1941bac3f0e'}"
