Time,ID, Address, FType,X,Y,Z,GWDist,Data Rate, Tx Power, Tx,CTx,UCTx, Rx,CRx,UCRx, HD-CUL,HD-UUL, TXdl,Rxdl, Rx1, Rx2, Rx1_s, Rx2_s, Rx1_dc, Rx2_dc, MaxOT, OT
3600,30,0000001|0000000000000000000011011,4,-336.364,93.8163,1,127.517,4,14,11,11,0,10,10,0,0,0,5,5,2,3,2,3,0,0
3600,31,0000001|0000000000000000000011100,2,175.888,-332.912,1,341.062,0,14,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,32,0000001|0000000000000000000011101,4,-325.267,-296.005,1,305.425,1,14,9,9,0,8,8,0,1,0,4,4,0,4,0,4,0,0
3600,33,0000001|0000000000000000000011110,4,236.575,-468.976,1,469.168,1,14,10,10,0,6,6,0,1,0,3,2,2,1,1,1,0,0
3600,34,0000001|0000000000000000000011111,4,-41.8074,-12.1125,1,208.545,3,14,13,13,0,11,11,0,2,0,9,9,1,8,1,8,0,0
3600,35,0000001|0000000000000000000100000,2,-162.196,275.193,1,288.862,1,14,12,1,11,11,1,10,0,0,0,0,0,0,0,0,0,0
3600,36,0000001|0000000000000000000100001,2,184.142,-256.168,1,264.499,2,14,13,1,12,6,1,5,0,0,1,1,0,1,0,1,0,0
3600,37,0000001|0000000000000000000100010,2,-271.398,53.2112,1,57.3545,5,14,13,1,12,12,1,11,0,0,1,1,0,1,0,1,0,0
3600,38,0000001|0000000000000000000100011,4,-290.275,457.16,1,458.931,0,14,5,5,0,3,3,0,1,0,1,1,0,1,0,1,0,0
3600,39,0000001|0000000000000000000100100,2,35.8639,199.744,1,292.835,3,14,10,1,9,9,1,8,0,0,0,0,0,0,0,0,0,0
3600,40,0000001|0000000000000000000100101,2,-340.735,-53.8723,1,105.524,5,14,11,1,10,9,1,8,0,0,0,0,0,0,0,0,0,0
3600,41,0000001|0000000000000000000100110,2,-136.225,-33.1736,1,118.513,5,14,9,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,42,0000001|0000000000000000000100111,4,482.234,-329.973,1,403.503,0,14,6,6,0,3,3,0,2,0,3,2,2,1,1,1,0,0
3600,43,0000001|0000000000000000000101000,4,-47.513,137.822,1,244.941,3,14,11,11,0,8,8,0,1,0,5,5,1,4,1,4,0,0
3600,44,0000001|0000000000000000000101001,2,-140.918,334.306,1,351.653,1,14,7,0,7,3,0,3,0,2,0,0,0,0,0,0,0,0
3600,45,0000001|0000000000000000000101010,4,286.843,-32.3899,1,49.0585,5,14,12,12,0,12,12,0,0,0,6,5,2,4,1,4,0,0
3600,46,0000001|0000000000000000000101011,2,472.366,-82.2672,1,237.097,2,14,19,2,17,17,2,15,0,1,0,0,0,0,0,0,0,0
3600,47,0000001|0000000000000000000101100,2,-170.907,-249.467,1,261.705,1,14,11,1,10,9,0,9,0,0,0,0,0,0,0,0,0,0
3600,48,0000001|0000000000000000000101101,2,-207.34,-160.922,1,166.482,5,14,9,0,9,7,0,7,0,0,0,0,0,0,0,0,0,0
3600,49,0000001|0000000000000000000101110,4,497.998,-25.7286,1,249.33,4,14,15,15,0,6,6,0,2,0,1,1,0,1,0,1,0,0
3600,50,0000001|0000000000000000000101111,4,-460.015,-325.54,1,387.405,1,14,11,11,0,7,7,0,0,0,4,4,0,4,0,4,0,0
3600,51,0000001|0000000000000000000110000,2,-90.001,-457.422,1,484.598,0,14,11,1,10,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,52,0000001|0000000000000000000110001,2,2.00649,86.6869,1,262.708,3,14,11,1,10,10,1,9,0,0,0,0,0,0,0,0,0,0
3600,53,0000001|0000000000000000000110010,2,-450.127,-167.424,1,260.925,4,14,15,1,14,12,1,11,0,0,1,1,0,1,0,1,0,0
3600,54,0000001|0000000000000000000110011,4,417.246,-318.219,1,359.493,1,14,11,11,0,8,8,0,0,0,5,4,1,4,1,3,0,0
3600,55,0000001|0000000000000000000110100,4,-203.354,480.529,1,482.788,0,14,11,11,0,7,7,0,2,0,3,3,0,3,0,3,0,0
3600,56,0000001|0000000000000000000110101,4,-250.456,125.81,1,125.812,4,14,9,9,0,9,9,0,0,0,7,6,3,4,2,4,0,0
3600,57,0000001|0000000000000000000110110,2,-206.736,-221.63,1,225.814,2,14,9,0,9,6,0,6,0,2,0,0,0,0,0,0,0,0
3600,58,0000001|0000000000000000000110111,4,140.547,-461.619,1,474.418,0,14,5,5,0,4,4,0,1,0,3,2,2,1,1,1,0,0
3600,59,0000001|0000000000000000000111000,2,282.116,171.071,1,174.06,5,14,7,0,7,3,0,3,0,1,0,0,0,0,0,0,0,0
3600,60,0000001|0000000000000000000111001,4,-306.753,-171.002,1,180.174,3,14,10,10,0,10,10,0,0,0,3,1,2,1,1,0,0,0
3600,61,0000001|0000000000000000000111010,2,181.223,234.501,1,244.379,3,14,18,1,17,14,0,14,1,1,0,0,0,0,0,0,0,0
3600,62,0000001|0000000000000000000111011,2,-59.3661,-13.9898,1,191.147,3,14,9,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,63,0000001|0000000000000000000111100,2,148.54,-195.073,1,219.882,3,14,9,0,9,6,0,6,0,0,0,0,0,0,0,0,0,0
3600,64,0000001|0000000000000000000111101,2,-275.084,102.317,1,105.348,5,14,13,1,12,12,1,11,0,1,0,0,0,0,0,0,0,0
3600,65,0000001|0000000000000000000111110,4,-229.519,220.613,1,221.563,3,14,9,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0
3600,66,0000001|0000000000000000000111111,2,-212.07,360.856,1,362.845,1,14,8,0,8,5,0,5,0,1,0,0,0,0,0,0,0,0
3600,67,0000001|0000000000000000001000000,2,-383.422,-231.252,1,266.982,1,14,11,1,10,8,1,7,0,1,0,0,0,0,0,0,0,0
3600,68,0000001|0000000000000000001000001,2,-399.662,-245.491,1,287.515,2,14,9,0,9,5,0,5,0,1,0,0,0,0,0,0,0,0
3600,69,0000001|0000000000000000001000010,4,-370.65,-130.311,1,177.589,4,14,10,10,0,6,6,0,2,0,2,1,1,1,0,1,0,0
3600,70,0000001|0000000000000000001000011,4,356.094,-7.53393,1,106.363,5,14,14,14,0,11,11,0,1,0,4,4,0,4,0,4,0,0
3600,71,0000001|0000000000000000001000100,2,300.15,451.889,1,454.664,0,14,10,1,9,7,0,7,0,2,0,0,0,0,0,0,0,0
3600,72,0000001|0000000000000000001000101,4,98.8464,-143.336,1,208.31,4,14,5,5,0,4,4,0,0,0,3,2,1,2,0,2,0,0
3600,73,0000001|0000000000000000001000110,2,-242.372,-102.471,1,102.756,5,14,14,1,13,12,1,11,0,0,0,0,0,0,0,0,0,0
3600,74,0000001|0000000000000000001000111,2,57.6498,-155.28,1,247.206,2,14,12,1,11,9,1,8,0,1,1,1,1,0,1,0,0,0
3600,75,0000001|0000000000000000001001000,4,135.935,94.5712,1,148.172,5,14,9,9,0,7,7,0,0,0,4,3,0,4,0,3,0,0
3600,76,0000001|0000000000000000001001001,4,171.485,-295.444,1,305.699,1,14,9,9,0,5,5,0,1,0,2,1,0,2,0,1,0,0
3600,77,0000001|0000000000000000001001010,4,-90.972,-149.528,1,218.286,2,14,11,11,0,9,9,0,2,0,4,3,2,2,1,2,0,0
3600,78,0000001|0000000000000000001001011,4,262.623,29.6068,1,32.1894,5,14,3,3,0,3,3,0,0,0,1,1,0,1,0,1,0,0
3600,79,0000001|0000000000000000001001100,2,305.482,203.856,1,211.271,5,14,6,0,6,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,80,0000001|0000000000000000001001101,2,79.4735,243.782,1,297.505,1,14,9,0,9,6,0,6,0,0,0,0,0,0,0,0,0,0
3600,81,0000001|0000000000000000001001110,2,268.665,121.152,1,122.582,5,14,13,1,12,10,1,9,0,0,1,1,0,1,0,1,0,0
3600,82,0000001|0000000000000000001001111,4,-206.751,-351.725,1,354.374,1,14,10,10,0,6,6,0,1,0,4,4,1,3,1,3,0,0
3600,83,0000001|0000000000000000001010000,2,-284.203,59.3585,1,68.5091,5,14,11,1,10,10,1,9,0,0,0,0,0,0,0,0,0,0
3600,84,0000001|0000000000000000001010001,2,-272.751,-275.038,1,275.977,3,14,9,0,9,6,0,6,0,0,0,0,0,0,0,0,0,0
3600,85,0000001|0000000000000000001010010,2,157.453,475.472,1,484.396,0,14,7,0,7,3,0,3,0,1,0,0,0,0,0,0,0,0
3600,86,0000001|0000000000000000001010011,2,-19.0141,173.008,1,288.594,2,14,10,1,9,7,1,6,0,1,1,1,0,1,0,1,0,0
3600,87,0000001|0000000000000000001010100,2,-446.919,-454.69,1,495.5,0,14,12,1,11,5,0,5,1,3,0,0,0,0,0,0,0,0
3600,88,0000001|0000000000000000001010101,4,-343.67,-294.065,1,308.623,2,14,11,11,0,9,9,0,2,0,3,1,2,1,0,1,0,0
3600,89,0000001|0000000000000000001010110,4,-203.908,486.869,1,489.046,0,14,10,10,0,4,4,0,0,0,3,2,1,2,0,2,0,0
3600,90,0000001|0000000000000000001010111,2,241.228,-117.142,1,117.471,5,14,12,1,11,9,1,8,0,1,0,0,0,0,0,0,0,0
3600,91,0000001|0000000000000000001011000,4,291.841,-117.59,1,124.814,5,14,14,14,0,8,8,0,0,0,3,2,1,2,0,2,0,0
3600,92,0000001|0000000000000000001011001,2,-443.271,-193.083,1,273.194,3,14,14,1,13,5,1,4,0,1,0,0,0,0,0,0,0,0
3600,93,0000001|0000000000000000001011010,2,249.82,-347.784,1,347.784,1,14,12,1,11,9,0,9,0,0,0,0,0,0,0,0,0,0
3600,94,0000001|0000000000000000001011011,4,11.3127,362.172,1,433.752,1,14,13,13,0,10,10,0,2,0,4,4,0,4,0,4,0,0
3600,95,0000001|0000000000000000001011100,2,157.506,329.602,1,342.334,1,14,6,0,6,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,96,0000001|0000000000000000001011101,2,393.973,-60.5038,1,156.171,5,14,17,1,16,10,0,10,0,1,0,0,0,0,0,0,0,0
3600,97,0000001|0000000000000000001011110,4,-295.868,40.8278,1,61.4085,5,14,8,8,0,8,8,0,0,0,5,5,0,5,0,5,0,0
3600,98,0000001|0000000000000000001011111,2,388.345,-309.315,1,338.844,0,14,9,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,99,0000001|0000000000000000001100000,2,485.37,149.972,1,279.09,4,14,13,1,12,8,1,7,0,0,1,1,0,1,0,1,0,0
3600,100,0000001|0000000000000000001100001,2,-151.402,296.664,1,312.62,2,14,20,2,18,17,2,15,0,0,2,0,1,1,0,0,0,0
3600,101,0000001|0000000000000000001100010,2,335.289,-281.674,1,294.304,2,14,11,1,10,9,0,9,1,0,0,0,0,0,0,0,0,0
3600,102,0000001|0000000000000000001100011,2,306.559,-58.2475,1,81.1906,5,14,11,1,10,10,1,9,0,0,1,1,0,1,0,1,0,0
3600,103,0000001|0000000000000000001100100,2,199.267,154.243,1,162.373,4,14,8,0,8,6,0,6,0,0,0,0,0,0,0,0,0,0
3600,104,0000001|0000000000000000001100101,2,-343.292,-23.2839,1,96.1553,5,14,11,1,10,9,0,9,0,1,0,0,0,0,0,0,0,0
3600,105,0000001|0000000000000000001100110,4,-217.904,-329.265,1,330.826,2,14,12,12,0,6,6,0,2,0,4,4,0,4,0,4,0,0
3600,106,0000001|0000000000000000001100111,4,-254.862,250.019,1,250.067,2,14,8,8,0,8,8,0,0,0,7,5,5,2,3,2,0,0
3600,107,0000001|0000000000000000001101000,4,133.34,81.9858,1,142.588,5,14,15,15,0,11,11,0,0,0,8,7,1,7,0,7,0,0
3600,108,0000001|0000000000000000001101001,2,-315.049,-15.2428,1,66.8126,5,14,14,1,13,11,1,10,0,0,1,1,0,1,0,1,0,0
3600,109,0000001|0000000000000000001101010,2,68.5699,-217.105,1,282.934,3,14,11,1,10,7,0,7,0,0,0,0,0,0,0,0,0,0
3600,110,0000001|0000000000000000001101011,4,-447.931,403.457,1,449.394,0,14,13,13,0,11,11,0,0,0,8,4,4,4,1,3,0,0
3600,111,0000001|0000000000000000001101100,2,5.90548,299.649,1,386.486,0,14,7,0,7,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,112,0000001|0000000000000000001101101,4,108.65,345.827,1,373.599,0,14,8,8,0,5,5,0,2,0,5,4,1,4,1,3,0,0
3600,113,0000001|0000000000000000001101110,2,-19.8254,256.279,1,344.47,2,14,13,1,12,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,114,0000001|0000000000000000001101111,4,-99.3995,-243.486,1,286.297,1,14,8,8,0,7,7,0,1,0,2,1,0,2,0,1,0,0
3600,115,0000001|0000000000000000001110000,4,-132.996,-230.691,1,258.666,2,14,16,16,0,14,14,0,1,0,8,6,2,6,1,5,0,0
3600,116,0000001|0000000000000000001110001,4,-171.989,-19.7258,1,80.4682,5,14,9,9,0,8,8,0,0,0,2,1,0,2,0,1,0,0
3600,117,0000001|0000000000000000001110010,4,133.11,-295.526,1,317.803,1,14,5,5,0,3,3,0,1,0,1,0,1,0,0,0,0,0
3600,118,0000001|0000000000000000001110011,2,463.851,-34.8679,1,216.676,3,14,12,1,11,10,1,9,0,0,1,0,1,0,0,0,0,0
3600,119,0000001|0000000000000000001110100,2,-302.697,-146.551,1,155.739,5,14,8,0,8,5,0,5,0,2,0,0,0,0,0,0,0,0
3600,120,0000001|0000000000000000001110101,4,381.272,327.234,1,352.583,2,14,9,9,0,6,6,0,1,0,3,2,1,2,0,2,0,0
3600,121,0000001|0000000000000000001110110,4,124.351,-80.3346,1,149.136,5,14,6,6,0,4,4,0,0,0,2,1,1,1,0,1,0,0
3600,122,0000001|0000000000000000001110111,2,30.14,-116.043,1,248.605,3,14,14,1,13,11,1,10,0,0,0,0,0,0,0,0,0,0
3600,123,0000001|0000000000000000001111000,2,183.922,-52.5942,1,84.4552,5,14,12,1,11,12,1,11,0,0,1,1,0,1,0,1,0,0
3600,124,0000001|0000000000000000001111001,4,178.34,194.36,1,207.15,4,14,10,10,0,8,8,0,0,0,3,2,0,3,0,2,0,0
3600,125,0000001|0000000000000000001111010,4,338.687,-282.879,1,296.456,2,14,9,9,0,7,7,0,0,0,6,5,1,5,0,5,0,0
3600,126,0000001|0000000000000000001111011,4,11.3655,11.0149,1,238.889,3,14,11,11,0,10,10,0,0,0,9,7,1,8,0,7,0,0
3600,127,0000001|0000000000000000001111100,4,484.345,363.369,1,432.383,1,14,8,8,0,4,4,0,1,0,1,0,1,0,0,0,0,0
3600,128,0000001|0000000000000000001111101,4,161.706,117.093,1,146.653,4,14,5,5,0,4,4,0,0,0,2,2,0,2,0,2,0,0
3600,129,0000001|0000000000000000001111110,4,-470.905,-447.649,1,499.188,0,14,10,10,0,9,9,0,1,0,7,7,2,5,2,5,0,0
3600,130,0000001|0000000000000000001111111,2,-61.7684,126.531,1,226.807,4,14,9,0,9,5,0,5,0,0,0,0,0,0,0,0,0,0
3600,131,0000001|0000000000000000010000000,2,-253.272,75.7233,1,75.7956,5,14,12,1,11,12,1,11,0,0,0,0,0,0,0,0,0,0
3600,132,0000001|0000000000000000010000001,4,193.045,0.800744,1,56.9628,5,14,10,10,0,9,9,0,1,0,6,5,0,6,0,5,0,0
3600,133,0000001|0000000000000000010000010,4,375.944,-217.616,1,251.434,3,14,8,8,0,8,8,0,0,0,1,1,0,1,0,1,0,0
3600,134,0000001|0000000000000000010000011,2,-354.475,-240.306,1,262.035,1,14,8,0,8,7,0,7,0,1,0,0,0,0,0,0,0,0
3600,135,0000001|0000000000000000010000100,2,193.263,476.323,1,479.691,0,14,12,1,11,10,1,9,0,1,0,0,0,0,0,0,0,0
3600,136,0000001|0000000000000000010000101,2,-172.698,287.245,1,297.465,3,14,12,1,11,9,1,8,0,0,1,1,0,1,0,1,0,0
3600,137,0000001|0000000000000000010000110,2,334.676,-493.417,1,500.631,0,14,12,1,11,9,1,8,0,1,1,1,0,1,0,1,0,0
3600,138,0000001|0000000000000000010000111,4,-374.229,-134.571,1,183.146,3,14,9,9,0,8,8,0,0,0,6,4,2,4,0,4,0,0
3600,139,0000001|0000000000000000010001000,4,-495.984,117.111,1,272.439,1,14,12,12,0,10,10,0,0,0,7,4,1,6,0,4,0,0
3600,140,0000001|0000000000000000010001001,4,127.171,-80.4151,1,146.812,5,14,14,14,0,9,9,0,1,0,6,6,0,6,0,6,0,0
3600,141,0000001|0000000000000000010001010,4,409.011,277.635,1,319.947,3,14,16,16,0,9,9,0,0,0,3,2,2,1,2,0,0,0
3600,142,0000001|0000000000000000010001011,4,459.723,-349.816,1,407.867,1,14,10,10,0,7,7,0,1,0,5,2,2,3,0,2,0,0
3600,143,0000001|0000000000000000010001100,4,-47.5869,449.489,1,492.962,1,14,8,8,0,4,4,0,1,0,3,1,1,2,0,1,0,0
3600,144,0000001|0000000000000000010001101,2,-494.208,-328.989,1,409.721,2,14,8,0,8,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,145,0000001|0000000000000000010001110,4,-165.432,343.713,1,353.964,2,14,8,8,0,4,4,0,0,0,2,1,1,1,1,0,0,0
3600,146,0000001|0000000000000000010001111,2,384.087,-399.464,1,421.368,0,14,8,0,8,6,0,6,0,2,0,0,0,0,0,0,0,0
3600,147,0000001|0000000000000000010010000,4,371.064,-411.183,1,428.636,2,14,11,11,0,7,7,0,1,0,3,3,1,2,1,2,0,0
3600,148,0000001|0000000000000000010010001,4,365.957,-247.83,1,273.616,2,14,10,10,0,7,7,0,1,0,4,4,1,3,1,3,0,0
3600,149,0000001|0000000000000000010010010,2,-154.984,300.932,1,315.577,2,14,11,1,10,9,1,8,0,0,1,1,1,0,1,0,0,0
3600,150,0000001|0000000000000000010010011,2,-323.877,114.023,1,135.865,4,14,13,1,12,10,1,9,0,0,1,1,0,1,0,1,0,0
3600,151,0000001|0000000000000000010010100,2,-288.596,-261.225,1,264.061,3,14,13,1,12,7,1,6,0,1,0,0,0,0,0,0,0,0
3600,152,0000001|0000000000000000010010101,4,476.491,0.359894,1,226.492,2,14,11,11,0,9,9,0,1,0,5,5,0,5,0,5,0,0
3600,153,0000001|0000000000000000010010110,2,84.975,-107.791,1,197.11,5,14,14,1,13,10,1,9,0,1,1,1,0,1,0,1,0,0
3600,154,0000001|0000000000000000010010111,4,-187.328,-494.929,1,498.882,0,14,8,8,0,7,7,0,0,0,4,2,2,2,1,1,0,0
3600,155,0000001|0000000000000000010011000,4,-259.873,-292.338,1,292.505,3,14,8,8,0,5,5,0,1,0,4,3,1,3,0,3,0,0
3600,156,0000001|0000000000000000010011001,4,123.356,-214.629,1,249.208,2,14,10,10,0,7,7,0,1,0,6,5,3,3,2,3,0,0
3600,157,0000001|0000000000000000010011010,4,-75.7934,-83.4259,1,193.153,3,14,17,17,0,10,10,0,2,0,5,5,1,4,1,4,0,0
3600,158,0000001|0000000000000000010011011,2,115.341,8.67686,1,134.939,3,14,10,1,9,8,1,7,0,0,0,0,0,0,0,0,0,0
3600,159,0000001|0000000000000000010011100,2,26.932,101.004,1,244.87,2,14,12,1,11,10,1,9,0,0,1,1,1,0,1,0,0,0
3600,160,0000001|0000000000000000010011101,2,348.388,-311.108,1,326.295,0,14,6,0,6,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,161,0000001|0000000000000000010011110,4,-356.603,389.007,1,403.349,1,14,13,13,0,11,11,0,0,0,4,3,0,4,0,3,0,0
3600,162,0000001|0000000000000000010011111,2,-456.505,337.83,1,395.946,0,14,6,0,6,4,0,4,0,1,0,0,0,0,0,0,0,0
3600,163,0000001|0000000000000000010100000,2,487.528,-11.2661,1,237.795,4,14,11,1,10,6,0,6,0,0,0,0,0,0,0,0,0,0
3600,164,0000001|0000000000000000010100001,4,257.772,-138.156,1,138.375,5,14,6,6,0,3,3,0,0,0,2,2,1,1,1,1,0,0
3600,165,0000001|0000000000000000010100010,2,-97.9042,181.89,1,237.102,3,14,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,166,0000001|0000000000000000010100011,4,175.54,-295.356,1,304.598,2,14,15,15,0,10,10,0,1,0,8,7,2,6,1,6,0,0
3600,167,0000001|0000000000000000010100100,2,198.215,-101.171,1,113.655,5,14,13,1,12,9,0,9,0,0,0,0,0,0,0,0,0,0
3600,168,0000001|0000000000000000010100101,4,-398.847,-130.63,1,198.04,3,14,14,14,0,12,12,0,1,0,11,11,0,11,0,11,0,0
3600,169,0000001|0000000000000000010100110,2,-317.291,262.543,1,271.03,3,14,14,1,13,9,1,8,0,1,0,0,0,0,0,0,0,0
3600,170,0000001|0000000000000000010100111,2,-410.279,438.61,1,466.978,0,14,5,0,5,2,0,2,0,1,0,0,0,0,0,0,0,0
3600,171,0000001|0000000000000000010101000,4,-379.65,-375.13,1,396.903,0,14,12,12,0,9,9,0,1,0,6,5,2,4,1,4,0,0
3600,172,0000001|0000000000000000010101001,4,-490.931,-426.789,1,490.099,0,14,8,8,0,4,4,0,2,0,4,3,0,4,0,3,0,0
3600,173,0000001|0000000000000000010101010,4,6.79563,60.2715,1,250.562,1,14,11,11,0,10,10,0,0,0,5,5,3,2,3,2,0,0
3600,174,0000001|0000000000000000010101011,4,-294.61,-322.176,1,325.25,1,14,14,14,0,10,10,0,0,0,8,8,4,4,4,4,0,0
3600,175,0000001|0000000000000000010101100,2,21.4833,-146.107,1,271.233,2,14,9,0,9,7,0,7,0,1,0,0,0,0,0,0,0,0
3600,176,0000001|0000000000000000010101101,2,26.8462,303.591,1,376.783,2,14,10,1,9,7,1,6,0,0,1,1,0,1,0,1,0,0
3600,177,0000001|0000000000000000010101110,4,139.149,149.637,1,186.224,3,14,5,5,0,4,4,0,0,0,4,3,1,3,0,3,0,0
3600,178,0000001|0000000000000000010101111,4,414.53,356.696,1,392.813,2,14,11,11,0,6,6,0,0,0,4,2,1,3,0,2,0,0
3600,179,0000001|0000000000000000010110000,2,105.329,-220.609,1,263.815,2,14,14,1,13,12,0,12,0,0,0,0,0,0,0,0,0,0
3600,180,0000001|0000000000000000010110001,4,27.562,140.117,1,262.891,2,14,12,12,0,11,11,0,0,0,5,4,3,2,3,1,0,0
3600,181,0000001|0000000000000000010110010,4,-499.162,401.107,1,472.196,0,14,12,12,0,4,4,0,1,0,3,2,1,2,0,2,0,0
3600,182,0000001|0000000000000000010110011,4,407.2,-172.467,1,233.36,2,14,9,9,0,7,7,0,0,0,6,5,1,5,0,5,0,0
3600,183,0000001|0000000000000000010110100,2,454.768,-190.26,1,279.516,1,14,9,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,184,0000001|0000000000000000010110101,4,-168.73,-136.186,1,158.593,4,14,17,17,0,16,16,0,0,0,8,7,2,6,1,6,0,0
3600,185,0000001|0000000000000000010110110,2,466.5,-346.811,1,408.84,2,14,11,1,10,7,1,6,0,1,1,1,0,1,0,1,0,0
3600,186,0000001|0000000000000000010110111,2,-373.875,-293.411,1,318.489,1,14,12,1,11,7,0,7,1,1,0,0,0,0,0,0,0,0
3600,187,0000001|0000000000000000010111000,4,-318.672,-342.111,1,348.936,0,14,12,12,0,9,9,0,2,0,4,3,1,3,1,2,0,0
3600,188,0000001|0000000000000000010111001,2,166.894,116.075,1,142.759,5,14,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0
3600,189,0000001|0000000000000000010111010,2,-324.114,295.398,1,304.554,2,14,9,0,9,8,0,8,0,0,0,0,0,0,0,0,0,0
3600,190,0000001|0000000000000000010111011,4,-373.365,252.864,1,281.352,3,14,13,13,0,8,8,0,0,0,4,2,2,2,0,2,0,0
3600,191,0000001|0000000000000000010111100,4,9.94556,-11.4942,1,240.33,3,14,9,9,0,8,8,0,0,0,6,5,1,5,0,5,0,0
